2016-01-04,13415.000,13450.000,13140.000,13165.000
2016-01-05,13135.000,13345.000,13135.000,13335.000
2016-01-06,13255.000,13300.000,13030.000,13070.000
2016-01-07,13020.000,13120.000,12835.000,12885.000
2016-01-08,12800.000,12965.000,12670.000,12885.000
2016-01-11,12850.000,12960.000,12765.000,12840.000
2016-01-12,12805.000,12865.000,12335.000,12375.000
2016-01-13,12465.000,12535.000,12380.000,12490.000
2016-01-14,12500.000,12675.000,12440.000,12620.000
2016-01-15,12610.000,12810.000,12515.000,12530.000
2016-01-18,12470.000,12775.000,12440.000,12690.000
2016-01-19,12650.000,12880.000,12640.000,12830.000
2016-01-20,12865.000,12875.000,12660.000,12720.000
2016-01-21,12715.000,12760.000,12595.000,12625.000
2016-01-22,12635.000,12865.000,12630.000,12785.000
2016-01-25,12850.000,12890.000,12685.000,12760.000
2016-01-26,12790.000,12840.000,12725.000,12795.000
2016-01-27,12950.000,13140.000,12895.000,13095.000
2016-01-28,13100.000,13100.000,12955.000,12980.000
2016-01-29,12965.000,13085.000,12910.000,13080.000
2016-02-01,13080.000,13210.000,13000.000,13140.000
2016-02-02,13205.000,13365.000,13145.000,13340.000
2016-02-03,13400.000,13510.000,13275.000,13490.000
2016-02-04,13480.000,14010.000,13455.000,13945.000
2016-02-05,13890.000,13970.000,13705.000,13835.000
2016-02-15,13780.000,13960.000,13720.000,13815.000
2016-02-16,13735.000,13830.000,13615.000,13660.000
2016-02-17,13660.000,13720.000,13505.000,13555.000
2016-02-18,13580.000,13650.000,13535.000,13615.000
2016-02-19,13615.000,13960.000,13605.000,13915.000
2016-02-22,13945.000,14285.000,13870.000,14220.000
2016-02-23,14270.000,14320.000,14060.000,14140.000
2016-02-24,14115.000,14125.000,13870.000,13955.000
2016-02-25,13965.000,14360.000,13915.000,14070.000
2016-02-26,14120.000,14140.000,13815.000,13945.000
2016-02-29,13980.000,14235.000,13935.000,14050.000
2016-03-01,14215.000,14215.000,13860.000,14100.000
2016-03-02,14215.000,14430.000,14120.000,14370.000
2016-03-03,14360.000,14480.000,14315.000,14420.000
2016-03-04,14490.000,14680.000,14410.000,14480.000
2016-03-07,14490.000,14785.000,14355.000,14420.000
2016-03-08,14485.000,14615.000,14165.000,14290.000
2016-03-09,14355.000,14370.000,13785.000,14090.000
2016-03-10,14190.000,14295.000,14030.000,14065.000
2016-03-11,14095.000,14165.000,13985.000,14160.000
2016-03-14,14115.000,14335.000,14100.000,14180.000
2016-03-15,14200.000,14245.000,14025.000,14060.000
2016-03-16,13990.000,14075.000,13825.000,13970.000
2016-03-17,13930.000,14185.000,13920.000,14170.000
2016-03-18,14185.000,14595.000,14170.000,14405.000
2016-03-21,14460.000,14560.000,14290.000,14400.000
2016-03-22,14450.000,14585.000,14400.000,14440.000
2016-03-23,14445.000,14520.000,14355.000,14385.000
2016-03-24,14385.000,14385.000,14180.000,14200.000
2016-03-25,14120.000,14250.000,14060.000,14250.000
2016-03-28,14285.000,14350.000,14205.000,14205.000
2016-03-29,14265.000,14410.000,14125.000,14180.000
2016-03-30,14250.000,14275.000,14080.000,14140.000
2016-03-31,14140.000,14300.000,14075.000,14140.000
2016-04-01,14200.000,14475.000,14155.000,14445.000
2016-04-05,14380.000,14430.000,14345.000,14350.000
2016-04-06,14390.000,14410.000,14220.000,14240.000
2016-04-07,14200.000,14305.000,14160.000,14185.000
2016-04-08,14050.000,14085.000,13900.000,13955.000
2016-04-11,13980.000,14200.000,13965.000,14055.000
2016-04-12,14020.000,14140.000,14015.000,14115.000
2016-04-13,14280.000,14775.000,14235.000,14775.000
2016-04-14,14810.000,15200.000,14740.000,14865.000
2016-04-15,14980.000,15025.000,14760.000,14925.000
2016-04-18,14900.000,15315.000,14815.000,14990.000
2016-04-19,15200.000,15275.000,14945.000,15140.000
2016-04-20,15170.000,15310.000,15030.000,15130.000
2016-04-21,15200.000,15460.000,15040.000,15325.000
2016-04-22,15420.000,15455.000,14825.000,15050.000
2016-04-25,15100.000,15500.000,14965.000,15120.000
2016-04-26,15080.000,15115.000,14775.000,14790.000
2016-04-27,14910.000,15060.000,14805.000,14925.000
2016-04-28,14985.000,15025.000,14790.000,14900.000
2016-04-29,14930.000,15320.000,14890.000,15290.000
2016-05-03,15250.000,15390.000,15155.000,15345.000
2016-05-04,15180.000,15260.000,14900.000,14925.000
2016-05-05,14960.000,15080.000,14885.000,14900.000
2016-05-06,14955.000,15010.000,14715.000,14865.000
2016-05-09,14850.000,15135.000,14650.000,14745.000
2016-05-10,14780.000,14795.000,14515.000,14715.000
2016-05-11,14700.000,14935.000,14630.000,14905.000
2016-05-12,15030.000,15260.000,14940.000,15180.000
2016-05-13,15180.000,15275.000,14730.000,15020.000
2016-05-16,14950.000,15170.000,14925.000,15105.000
2016-05-17,15060.000,15220.000,15005.000,15190.000
2016-05-18,15115.000,15270.000,14955.000,15005.000
2016-05-19,14990.000,15095.000,14905.000,14945.000
2016-05-20,14865.000,15030.000,14805.000,15010.000
2016-05-23,15070.000,15150.000,14740.000,14825.000
2016-05-24,14775.000,14850.000,14445.000,14465.000
2016-05-25,14595.000,14700.000,14490.000,14525.000
2016-05-26,14630.000,14955.000,14575.000,14920.000
2016-05-27,14950.000,15050.000,14810.000,15005.000
2016-05-30,15070.000,15095.000,14950.000,15045.000
2016-05-31,15060.000,15130.000,14920.000,15095.000
2016-06-01,15185.000,15205.000,14920.000,14970.000
2016-06-02,15000.000,15690.000,14935.000,15580.000
2016-06-03,15580.000,15630.000,15365.000,15590.000
2016-06-06,15700.000,15890.000,15580.000,15750.000
2016-06-07,15800.000,15870.000,15630.000,15755.000
2016-06-08,15705.000,15735.000,15475.000,15625.000
2016-06-13,15890.000,16070.000,15760.000,15860.000
2016-06-14,15895.000,15980.000,15690.000,15705.000
2016-06-15,15650.000,15730.000,15555.000,15725.000
2016-06-16,15830.000,15875.000,15540.000,15595.000
2016-06-17,15590.000,15690.000,15380.000,15645.000
2016-06-20,15530.000,15665.000,15460.000,15590.000
2016-06-21,15600.000,15795.000,15550.000,15655.000
2016-06-22,15600.000,15810.000,15535.000,15770.000
2016-06-23,15810.000,15850.000,15690.000,15790.000
2016-06-24,15765.000,15820.000,15460.000,15495.000
2016-06-27,15525.000,15730.000,15500.000,15685.000
2016-06-28,15620.000,15945.000,15550.000,15900.000
2016-06-29,16010.000,16345.000,15975.000,16210.000
2016-06-30,16200.000,16520.000,16140.000,16450.000
2016-07-01,16445.000,16570.000,16300.000,16545.000
2016-07-04,16565.000,16975.000,16530.000,16755.000
2016-07-05,16740.000,16760.000,16320.000,16450.000
2016-07-06,16570.000,16620.000,16270.000,16420.000
2016-07-07,16220.000,16600.000,16130.000,16395.000
2016-07-08,16430.000,16505.000,16250.000,16465.000
2016-07-11,16580.000,16830.000,16480.000,16805.000
2016-07-12,16780.000,16860.000,16650.000,16770.000
2016-07-13,16980.000,17200.000,16860.000,16905.000
2016-07-14,16970.000,17000.000,16795.000,16990.000
2016-07-15,17000.000,17130.000,16855.000,17055.000
2016-07-18,17160.000,17250.000,16845.000,16940.000
2016-07-19,16985.000,17340.000,16945.000,17290.000
2016-07-20,17300.000,17330.000,17100.000,17205.000
2016-07-21,17075.000,17395.000,17000.000,17380.000
2016-07-22,17385.000,17555.000,17270.000,17285.000
2016-07-25,17300.000,17450.000,17135.000,17425.000
2016-07-26,17410.000,17445.000,17095.000,17165.000
2016-07-27,17165.000,17215.000,16930.000,17015.000
2016-07-28,16980.000,17025.000,16730.000,16880.000
2016-07-29,16950.000,17140.000,16895.000,16930.000
2016-08-01,17050.000,17435.000,16935.000,17430.000
2016-08-02,17405.000,17465.000,17310.000,17440.000
2016-08-03,17510.000,17605.000,17260.000,17320.000
2016-08-04,17355.000,17465.000,17210.000,17310.000
2016-08-05,17250.000,17460.000,17230.000,17435.000
2016-08-08,17430.000,17550.000,17310.000,17535.000
2016-08-09,17540.000,17565.000,17310.000,17325.000
2016-08-10,17290.000,17800.000,17270.000,17790.000
2016-08-11,17780.000,17840.000,17590.000,17655.000
2016-08-12,17650.000,17680.000,17490.000,17495.000
2016-08-15,17355.000,17440.000,17100.000,17115.000
2016-08-16,17170.000,17415.000,17150.000,17335.000
2016-08-17,17350.000,17370.000,17215.000,17250.000
2016-08-18,17300.000,17585.000,17270.000,17550.000
2016-08-19,17600.000,17605.000,17395.000,17505.000
2016-08-22,17485.000,17575.000,17380.000,17385.000
2016-08-23,17435.000,17660.000,17405.000,17565.000
2016-08-24,17555.000,17670.000,17535.000,17595.000
2016-08-25,17595.000,17645.000,17330.000,17505.000
2016-08-26,17510.000,18030.000,17500.000,17940.000
2016-08-29,18025.000,18120.000,17885.000,17965.000
2016-08-30,17965.000,17980.000,17820.000,17865.000
2016-08-31,17895.000,18130.000,17860.000,17955.000
2016-09-01,18000.000,18370.000,17965.000,18345.000
2016-09-02,18300.000,18550.000,18230.000,18515.000
2016-09-05,18555.000,18595.000,18340.000,18400.000
2016-09-06,18410.000,18460.000,18190.000,18285.000
2016-09-07,18245.000,18320.000,18100.000,18235.000
2016-09-08,18280.000,18375.000,17980.000,18045.000
2016-09-09,18020.000,18205.000,17920.000,18155.000
2016-09-12,18090.000,18145.000,17660.000,17720.000
2016-09-13,17730.000,17880.000,17640.000,17770.000
2016-09-14,17790.000,17835.000,17495.000,17570.000
2016-09-19,17550.000,17645.000,17450.000,17525.000
2016-09-20,17560.000,17945.000,17555.000,17915.000
2016-09-21,17975.000,18160.000,17905.000,17935.000
2016-09-22,17940.000,18045.000,17720.000,17910.000
2016-09-23,17980.000,18060.000,17850.000,17950.000
2016-09-26,17900.000,17915.000,17560.000,17660.000
2016-09-27,17705.000,18080.000,17655.000,18020.000
2016-09-28,18090.000,18110.000,17920.000,18040.000
2016-09-29,18020.000,18290.000,17990.000,18180.000
2016-09-30,18235.000,18330.000,18150.000,18275.000
2016-10-10,18200.000,18480.000,18040.000,18390.000
2016-10-11,18310.000,18370.000,18095.000,18170.000
2016-10-12,18020.000,18020.000,17735.000,17790.000
2016-10-13,17855.000,17975.000,17705.000,17750.000
2016-10-14,17660.000,17910.000,17520.000,17825.000
2016-10-17,17815.000,18090.000,17810.000,17990.000
2016-10-18,18050.000,18280.000,17885.000,18210.000
2016-10-19,18200.000,18295.000,18090.000,18160.000
2016-10-20,18170.000,18380.000,18020.000,18275.000
2016-10-21,18200.000,18290.000,18120.000,18200.000
2016-10-24,18100.000,18235.000,18040.000,18175.000
2016-10-25,18305.000,19045.000,18295.000,19010.000
2016-10-26,19075.000,19130.000,18720.000,18885.000
2016-10-27,18825.000,19000.000,18700.000,18875.000
2016-10-28,18935.000,19180.000,18840.000,19095.000
2016-10-31,19165.000,19385.000,19055.000,19320.000
2016-11-01,19385.000,20005.000,19310.000,19755.000
2016-11-02,19735.000,19785.000,19285.000,19380.000
2016-11-03,19370.000,19695.000,19275.000,19640.000
2016-11-04,19655.000,20015.000,19545.000,19760.000
2016-11-07,19705.000,20225.000,19570.000,20070.000
2016-11-08,19980.000,20140.000,19765.000,19865.000
2016-11-09,19865.000,20415.000,19630.000,19840.000
2016-11-10,19900.000,20965.000,19805.000,20845.000
2016-11-11,20770.000,20955.000,20470.000,20910.000
2016-11-14,20785.000,21795.000,20000.000,21275.000
2016-11-15,21230.000,22100.000,20855.000,21115.000
2016-11-16,21010.000,21780.000,20870.000,21255.000
2016-11-17,21195.000,21335.000,20245.000,20570.000
2016-11-18,20625.000,20925.000,20485.000,20890.000
2016-11-21,20985.000,21475.000,20700.000,21365.000
2016-11-22,21310.000,21880.000,21115.000,21800.000
2016-11-23,21730.000,21790.000,21385.000,21590.000
2016-11-24,21480.000,22870.000,21400.000,22570.000
2016-11-25,22535.000,23090.000,22500.000,23045.000
2016-11-28,23095.000,24410.000,23010.000,24410.000
2016-11-29,24300.000,25060.000,23490.000,23780.000
2016-11-30,24000.000,24020.000,22590.000,22590.000
2016-12-01,22685.000,23230.000,22380.000,22940.000
2016-12-02,23020.000,23205.000,22010.000,22350.000
2016-12-05,22170.000,22870.000,22070.000,22710.000
2016-12-06,22750.000,23470.000,22750.000,22905.000
2016-12-07,22925.000,23525.000,22805.000,23310.000
2016-12-08,23460.000,23735.000,22580.000,22850.000
2016-12-09,23000.000,23075.000,22160.000,22615.000
2016-12-12,22650.000,22985.000,22315.000,22370.000
2016-12-13,22520.000,22720.000,22230.000,22600.000
2016-12-14,22800.000,22845.000,21890.000,22485.000
2016-12-15,22635.000,23150.000,22310.000,22930.000
2016-12-16,22725.000,23150.000,22350.000,22615.000
2016-12-19,22440.000,22575.000,21500.000,21550.000
2016-12-20,21450.000,21535.000,20740.000,20990.000
2016-12-21,21205.000,21490.000,21125.000,21320.000
2016-12-22,21280.000,21355.000,20690.000,20830.000
2016-12-23,20770.000,21390.000,20755.000,21260.000
2016-12-26,21145.000,21255.000,19670.000,19805.000
2016-12-27,19810.000,20325.000,19730.000,20265.000
2016-12-28,20295.000,21160.000,20150.000,20650.000
2016-12-29,20790.000,21500.000,20600.000,21095.000
2016-12-30,21015.000,21135.000,20635.000,21045.000
2017-01-02,21015.000,21135.000,20635.000,0.000
2017-01-03,21210.000,21370.000,20930.000,21045.000
2017-01-04,21120.000,21290.000,20680.000,21180.000
2017-01-05,21055.000,21735.000,21055.000,21355.000
2017-01-06,21360.000,21560.000,21160.000,21215.000
2017-01-09,21210.000,21785.000,21085.000,21775.000
2017-01-10,21715.000,22735.000,21640.000,22555.000
2017-01-11,22685.000,22815.000,22350.000,22485.000
2017-01-12,22450.000,22655.000,22160.000,22430.000
2017-01-13,22510.000,22835.000,22210.000,22405.000
2017-01-16,22450.000,23160.000,22360.000,22770.000
2017-01-17,22760.000,22880.000,21765.000,22050.000
2017-01-18,22130.000,22595.000,22030.000,22395.000
2017-01-19,22380.000,22560.000,22155.000,22300.000
2017-01-20,22450.000,22595.000,21990.000,22145.000
2017-01-23,22305.000,23010.000,22140.000,22815.000
2017-01-24,22830.000,22885.000,22580.000,22760.000
2017-01-25,22900.000,23065.000,22705.000,22830.000
2017-01-26,22710.000,23425.000,22570.000,23205.000
2017-02-03,23275.000,23275.000,22385.000,22645.000
2017-02-06,22600.000,22800.000,22360.000,22420.000
2017-02-07,22430.000,22800.000,22410.000,22675.000
2017-02-08,22630.000,23150.000,22585.000,22945.000
2017-02-09,22990.000,23220.000,22915.000,22980.000
2017-02-10,23125.000,23575.000,23010.000,23415.000
2017-02-13,23615.000,24390.000,23570.000,24000.000
2017-02-14,24030.000,24105.000,23710.000,23890.000
2017-02-15,23860.000,23950.000,23335.000,23655.000
2017-02-16,23600.000,23830.000,23210.000,23340.000
2017-02-17,23200.000,23520.000,23130.000,23280.000
2017-02-20,23240.000,23270.000,22740.000,23005.000
2017-02-21,23250.000,23630.000,23240.000,23440.000
2017-02-22,23490.000,23535.000,23035.000,23170.000
2017-02-23,23280.000,23490.000,22790.000,22985.000
2017-02-24,23150.000,23170.000,22465.000,22925.000
2017-02-27,22930.000,23180.000,22620.000,22780.000
2017-02-28,22875.000,23020.000,22705.000,22860.000
2017-03-01,22900.000,23310.000,22865.000,23290.000
2017-03-02,23380.000,23435.000,23195.000,23270.000
2017-03-03,23225.000,23230.000,22530.000,22880.000
2017-03-06,22940.000,22960.000,22255.000,22295.000
2017-03-07,22300.000,22460.000,22155.000,22240.000
2017-03-08,22180.000,22240.000,21790.000,22000.000
2017-03-09,22060.000,22155.000,21515.000,21610.000
2017-03-10,21620.000,22035.000,21610.000,21950.000
2017-03-13,22075.000,22620.000,21890.000,22550.000
2017-03-14,22535.000,22750.000,22350.000,22555.000
2017-03-15,22305.000,22870.000,22105.000,22770.000
2017-03-16,22810.000,23365.000,22810.000,23360.000
2017-03-17,23400.000,23535.000,23160.000,23365.000
2017-03-20,23520.000,23930.000,23415.000,23780.000
2017-03-21,23790.000,23840.000,23370.000,23445.000
2017-03-22,23565.000,23690.000,23025.000,23255.000
2017-03-23,23305.000,23590.000,23050.000,23415.000
2017-03-24,23325.000,23425.000,22900.000,23305.000
2017-03-27,23255.000,23410.000,22640.000,22665.000
2017-03-28,22720.000,22830.000,22365.000,22570.000
2017-03-29,22715.000,23410.000,22540.000,23380.000
2017-03-30,23330.000,23630.000,23260.000,23425.000
2017-03-31,23430.000,23780.000,23105.000,23380.000
2017-04-05,22825.000,23245.000,22800.000,23115.000
2017-04-06,23200.000,23310.000,22875.000,23090.000
2017-04-07,23150.000,23155.000,22030.000,22150.000
2017-04-10,22000.000,22395.000,21825.000,22035.000
2017-04-11,22105.000,22190.000,21270.000,21325.000
2017-04-12,21420.000,21555.000,21050.000,21275.000
2017-04-13,21200.000,21820.000,21140.000,21725.000
2017-04-14,21525.000,21750.000,21320.000,21425.000
2017-04-17,21430.000,22405.000,21395.000,21860.000
2017-04-18,21940.000,21980.000,21330.000,21400.000
2017-04-19,21395.000,21430.000,20700.000,21025.000
2017-04-20,21070.000,21690.000,20875.000,21660.000
2017-04-21,21695.000,21980.000,21595.000,21860.000
2017-04-24,21700.000,21730.000,21315.000,21525.000
2017-04-25,21565.000,21660.000,21350.000,21555.000
2017-04-26,21600.000,21830.000,21335.000,21645.000
2017-04-27,21715.000,21875.000,21630.000,21750.000
2017-04-28,21760.000,21970.000,21420.000,21900.000
2017-05-02,22010.000,22570.000,22010.000,22230.000
2017-05-03,22265.000,22265.000,21810.000,21895.000
2017-05-04,21745.000,21770.000,21135.000,21380.000
2017-05-05,21315.000,21630.000,21275.000,21305.000
2017-05-08,21220.000,21490.000,20970.000,21230.000
2017-05-09,21265.000,21700.000,21160.000,21655.000
2017-05-10,21715.000,21875.000,21555.000,21690.000
2017-05-11,21745.000,21965.000,21490.000,21945.000
2017-05-12,21915.000,21940.000,21455.000,21610.000
2017-05-15,21625.000,21695.000,21300.000,21600.000
2017-05-16,21615.000,21840.000,21160.000,21310.000
2017-05-17,21310.000,21680.000,21230.000,21520.000
2017-05-18,21505.000,21630.000,21300.000,21330.000
2017-05-19,20890.000,21620.000,20790.000,21430.000
2017-05-22,21855.000,22525.000,21740.000,22195.000
2017-05-23,22290.000,22510.000,22170.000,22370.000
2017-05-24,22415.000,22575.000,22150.000,22385.000
2017-05-25,22405.000,22515.000,22165.000,22245.000
2017-05-26,22210.000,22360.000,22085.000,22315.000
2017-05-31,22240.000,22520.000,21870.000,21875.000
2017-06-01,21925.000,22050.000,21655.000,21805.000
2017-06-02,21780.000,21880.000,21645.000,21770.000
2017-06-05,21600.000,21860.000,21410.000,21430.000
2017-06-06,21300.000,21460.000,21150.000,21160.000
2017-06-07,20710.000,20920.000,20435.000,20540.000
2017-06-08,20585.000,21120.000,20450.000,21060.000
2017-06-09,21030.000,21165.000,20910.000,21075.000
2017-06-12,21305.000,21575.000,21260.000,21405.000
2017-06-13,21400.000,21425.000,20630.000,20720.000
2017-06-14,20695.000,21110.000,20680.000,21040.000
2017-06-15,21060.000,21235.000,20885.000,21135.000
2017-06-16,21075.000,21335.000,20950.000,21140.000
2017-06-19,21130.000,21310.000,20960.000,21260.000
2017-06-20,21365.000,21480.000,21285.000,21420.000
2017-06-21,21395.000,21495.000,21215.000,21450.000
2017-06-22,21670.000,22090.000,21645.000,21990.000
2017-06-23,22300.000,22335.000,22010.000,22260.000
2017-06-26,22230.000,22230.000,21915.000,22110.000
2017-06-27,22130.000,22480.000,21955.000,22455.000
2017-06-28,22420.000,22655.000,22360.000,22580.000
2017-06-29,22455.000,22790.000,22380.000,22635.000
2017-06-30,22600.000,22770.000,22355.000,22745.000
2017-07-03,22680.000,23130.000,22620.000,23070.000
2017-07-04,23020.000,23160.000,22825.000,22940.000
2017-07-05,22750.000,23075.000,22730.000,22780.000
2017-07-06,22680.000,22820.000,22540.000,22800.000
2017-07-07,22800.000,23000.000,22705.000,22925.000
2017-07-10,22865.000,23125.000,22620.000,22640.000
2017-07-11,22675.000,23080.000,22485.000,22990.000
2017-07-12,22885.000,23410.000,22880.000,23330.000
2017-07-13,23390.000,23430.000,23110.000,23325.000
2017-07-14,23310.000,23310.000,22755.000,22920.000
2017-07-17,22840.000,23410.000,22810.000,23320.000
2017-07-18,23280.000,23365.000,22850.000,22980.000
2017-07-19,22930.000,23060.000,22780.000,23030.000
2017-07-20,22890.000,22980.000,22625.000,22820.000
2017-07-21,22820.000,22905.000,22565.000,22840.000
2017-07-24,22935.000,23150.000,22700.000,22955.000
2017-07-25,22950.000,23310.000,22920.000,23250.000
2017-07-26,23300.000,23650.000,23225.000,23265.000
2017-07-27,23180.000,23385.000,23180.000,23335.000
2017-07-28,23285.000,23445.000,22935.000,23075.000
2017-07-31,23040.000,23400.000,22970.000,23360.000
2017-08-01,23290.000,23345.000,22950.000,22955.000
2017-08-02,23020.000,23195.000,22855.000,23055.000
2017-08-03,23025.000,23650.000,23005.000,23390.000
2017-08-04,23425.000,23715.000,23230.000,23570.000
2017-08-07,23420.000,23675.000,23210.000,23450.000
2017-08-08,23550.000,24110.000,23470.000,23845.000
2017-08-09,23825.000,24820.000,23815.000,24730.000
2017-08-10,24650.000,24780.000,24260.000,24280.000
2017-08-11,24280.000,24455.000,23890.000,23955.000
2017-08-14,24095.000,24215.000,23880.000,24065.000
2017-08-15,24095.000,24440.000,23980.000,24260.000
2017-08-16,24310.000,24800.000,24195.000,24745.000
2017-08-17,25000.000,25975.000,24960.000,25975.000
2017-08-18,25900.000,26330.000,25660.000,26150.000
2017-08-21,26265.000,26750.000,25830.000,26400.000
2017-08-22,26335.000,26480.000,26005.000,26310.000
2017-08-23,26355.000,26375.000,25640.000,25965.000
2017-08-24,25860.000,26295.000,25805.000,25930.000
2017-08-25,25925.000,26330.000,25820.000,26200.000
2017-08-28,26170.000,26270.000,25355.000,25830.000
2017-08-29,25790.000,25980.000,25450.000,25680.000
2017-08-30,25785.000,25980.000,25390.000,25900.000
2017-08-31,25750.000,25790.000,25520.000,25640.000
2017-09-01,25800.000,26140.000,25705.000,26015.000
2017-09-04,25955.000,26430.000,25860.000,26085.000
2017-09-05,26040.000,26220.000,25945.000,26070.000
2017-09-06,26010.000,26090.000,24820.000,25045.000
2017-09-07,25100.000,25310.000,24795.000,24860.000
2017-09-08,25030.000,25195.000,24385.000,24575.000
2017-09-11,24590.000,24985.000,24210.000,24905.000
2017-09-12,24930.000,25215.000,24740.000,25150.000
2017-09-13,24970.000,25145.000,24690.000,24825.000
2017-09-14,24760.000,24905.000,24505.000,24645.000
2017-09-15,24675.000,25080.000,24540.000,24620.000
2017-09-18,24720.000,25300.000,24290.000,25165.000
2017-09-19,25260.000,25665.000,25075.000,25425.000
2017-09-20,25415.000,25760.000,25120.000,25620.000
2017-09-21,25760.000,25820.000,25050.000,25205.000
2017-09-22,25180.000,25550.000,24445.000,24675.000
2017-09-25,25025.000,25350.000,24385.000,25175.000
2017-09-26,25235.000,25735.000,25120.000,25610.000
2017-09-27,25485.000,25980.000,25380.000,25890.000
2017-09-28,25840.000,25910.000,25340.000,25680.000
2017-09-29,25790.000,26145.000,25505.000,26070.000
2017-10-09,27140.000,27350.000,26920.000,27200.000
